play_id,content_id,contract_id,timestamp,country,plays,user_type,device
P000376,Song_076,C0376,2024-05-20T09:21:24,CA,4,premium,web
P000377,Song_077,C0377,2024-01-09T21:50:30,BR,5,student,web
P000378,Song_078,C0378,2024-02-02T11:07:38,CA,7,premium,tv
P000379,Song_079,C0379,2024-06-24T07:32:52,JP,11,student,web
P000380,Song_080,C0380,2024-01-21T20:54:51,JP,6,student,web
P000381,Song_081,C0381,2024-03-18T03:08:08,US,8,family,tablet
P000382,Song_082,C0382,2024-09-24T12:21:55,BR,6,family,mobile
P000383,Song_083,C0383,2024-08-05T20:02:44,US,2,free,tv
P000384,Song_084,C0384,2024-09-14T21:30:54,BR,1,free,desktop
P000385,Song_085,C0385,2024-02-27T06:40:28,CA,2,family,tv
P000386,Song_086,C0386,2024-07-21T05:11:54,US,14,free,desktop
P000387,Song_087,C0387,2024-09-05T03:07:56,US,1,free,web
P000388,Song_088,C0388,2024-06-12T04:19:30,US,10,family,web
P000389,Song_089,C0389,2024-05-15T04:23:33,JP,11,premium,tv
P000390,Song_090,C0390,2024-05-21T06:48:36,IN,9,premium,desktop
P000391,Song_091,C0391,2024-09-09T00:17:42,DE,7,student,tv
P000392,Song_092,C0392,2024-07-29T16:09:32,DE,2,free,desktop
P000393,Song_093,C0393,2024-06-15T08:49:28,JP,9,family,desktop
P000394,Song_094,C0394,2024-04-20T16:39:10,DE,11,family,tv
P000395,Song_095,C0395,2024-09-29T15:58:39,US,2,premium,mobile
P000396,Song_096,C0396,2024-09-09T06:56:24,BR,2,family,tablet
P000397,Song_097,C0397,2024-07-30T13:17:11,JP,9,premium,tv
P000398,Song_098,C0398,2024-06-12T08:39:25,FR,9,family,mobile
P000399,Song_099,C0399,2024-03-16T22:45:12,US,6,family,desktop
P000400,Song_100,C0400,2024-09-07T10:31:31,UK,7,premium,tv
P000401,Song_101,C0401,2024-03-27T23:14:25,CA,15,student,tv
P000402,Song_102,C0402,2024-06-10T01:26:17,JP,15,family,mobile
P000403,Song_103,C0403,2024-01-07T00:45:02,US,14,student,tv
P000404,Song_104,C0404,2024-03-07T04:20:35,CA,4,family,web
P000405,Song_105,C0405,2024-08-27T08:01:59,IN,13,family,web
P000406,Song_106,C0406,2024-09-04T02:29:55,US,7,student,tablet
P000407,Song_107,C0407,2024-03-02T12:48:06,US,12,free,tablet
P000408,Song_108,C0408,2024-02-15T23:18:49,CA,14,student,tablet
P000409,Song_109,C0409,2024-03-02T18:28:58,IN,2,premium,mobile
P000410,Song_110,C0410,2024-06-18T21:03:34,IN,1,premium,tablet
P000411,Song_111,C0411,2024-05-28T12:16:17,IN,8,student,web
P000412,Song_112,C0412,2024-04-03T02:22:11,US,5,free,tablet
P000413,Song_113,C0413,2024-04-05T05:56:12,US,13,student,mobile
P000414,Song_114,C0414,2024-04-16T18:51:28,US,11,premium,tablet
P000415,Song_115,C0415,2024-02-10T03:56:13,JP,2,free,tv
P000416,Song_116,C0416,2024-04-11T17:58:02,US,2,family,tv
P000417,Song_117,C0417,2024-03-21T18:26:37,DE,13,premium,desktop
P000418,Song_118,C0418,2024-01-29T13:46:39,US,4,family,desktop
P000419,Song_119,C0419,2024-05-01T18:49:24,US,13,free,web
P000420,Song_120,C0420,2024-04-26T00:35:53,CA,11,premium,mobile
P000421,Song_121,C0421,2024-05-13T03:13:29,US,10,premium,web
P000422,Song_122,C0422,2024-07-21T15:02:56,US,4,premium,tablet
P000423,Song_123,C0423,2024-01-09T22:43:52,IN,4,student,mobile
P000424,Song_124,C0424,2024-03-25T06:11:35,IN,4,premium,web
P000425,Song_125,C0425,2024-04-13T22:07:28,UK,2,student,tablet
P000426,Song_126,C0426,2024-09-10T04:22:37,AU,13,family,desktop
P000427,Song_127,C0427,2024-07-18T02:18:19,UK,5,free,web
P000428,Song_128,C0428,2024-09-23T19:50:22,AU,5,family,mobile
P000429,Song_129,C0429,2024-08-14T15:59:45,DE,3,free,desktop
P000430,Song_130,C0430,2024-06-17T08:14:55,BR,10,student,tv
P000431,Song_131,C0431,2024-08-29T21:57:03,CA,7,free,tablet
P000432,Song_132,C0432,2024-05-17T01:24:39,UK,14,premium,desktop
P000433,Song_133,C0433,2024-03-05T22:52:26,DE,5,family,tv
P000434,Song_134,C0434,2024-08-22T12:35:20,CA,7,premium,mobile
P000435,Song_135,C0435,2024-03-10T20:49:44,BR,13,free,tv
P000436,Song_136,C0436,2024-04-05T06:31:51,CA,6,free,tv
P000437,Song_137,C0437,2024-02-17T11:57:08,CA,12,student,web
P000438,Song_138,C0438,2024-06-29T17:37:28,CA,15,free,tablet
P000439,Song_139,C0439,2024-01-26T17:21:22,JP,9,free,mobile
P000440,Song_140,C0440,2024-08-05T20:30:50,UK,15,premium,tablet
P000441,Song_141,C0441,2024-09-07T23:40:26,BR,6,student,web
P000442,Song_142,C0442,2024-03-17T13:19:18,FR,8,premium,tv
P000443,Song_143,C0443,2024-06-12T14:12:56,BR,3,student,tablet
P000444,Song_144,C0444,2024-05-28T16:29:26,US,5,premium,tablet
P000445,Song_145,C0445,2024-01-02T19:18:47,DE,3,family,mobile
P000446,Song_146,C0446,2024-07-26T04:16:22,US,6,premium,mobile
P000447,Song_147,C0447,2024-07-01T11:43:24,FR,12,student,tv
P000448,Song_148,C0448,2024-05-03T04:25:18,CA,2,student,desktop
P000449,Song_149,C0449,2024-08-25T19:14:31,BR,12,family,desktop
P000450,Song_150,C0450,2024-09-05T23:27:30,UK,14,student,tablet
P000451,Song_151,C0451,2024-02-09T21:38:23,IN,14,premium,web
P000452,Song_152,C0452,2024-02-10T19:56:08,BR,4,free,mobile
P000453,Song_153,C0453,2024-03-15T05:44:14,DE,14,premium,mobile
P000454,Song_154,C0454,2024-04-10T20:27:52,UK,2,premium,tv
P000455,Song_155,C0455,2024-01-30T03:26:37,UK,10,family,tv
P000456,Song_156,C0456,2024-09-28T08:01:41,US,10,family,mobile
P000457,Song_157,C0457,2024-02-19T01:05:45,IN,13,family,desktop
P000458,Song_158,C0458,2024-09-16T12:24:14,AU,4,family,desktop
P000459,Song_159,C0459,2024-04-18T22:50:14,DE,8,free,mobile
P000460,Song_160,C0460,2024-04-12T10:54:22,US,6,free,web
P000461,Song_161,C0461,2024-09-26T21:32:38,CA,1,free,mobile
P000462,Song_162,C0462,2024-09-17T09:30:11,CA,4,family,mobile
P000463,Song_163,C0463,2024-05-12T05:13:31,US,13,student,desktop
P000464,Song_164,C0464,2024-09-11T11:44:21,US,15,free,web
P000465,Song_165,C0465,2024-05-21T05:24:20,US,14,free,desktop
P000466,Song_166,C0466,2024-03-13T23:51:12,US,3,student,tablet
P000467,Song_167,C0467,2024-09-08T19:22:02,CA,15,premium,mobile
P000468,Song_168,C0468,2024-04-03T10:12:16,BR,3,student,mobile
P000469,Song_169,C0469,2024-07-03T22:52:56,JP,6,student,mobile
P000470,Song_170,C0470,2024-08-01T17:12:27,JP,4,free,desktop
P000471,Song_171,C0471,2024-07-14T00:45:13,BR,1,family,tv
P000472,Song_172,C0472,2024-05-23T14:36:20,DE,7,family,web
P000473,Song_173,C0473,2024-04-24T04:20:00,US,10,student,tablet
P000474,Song_174,C0474,2024-08-23T21:49:37,DE,2,premium,web
P000475,Song_175,C0475,2024-02-13T03:22:00,JP,15,premium,tablet
P000476,Song_176,C0476,2024-04-13T08:57:39,DE,2,student,web
P000477,Song_177,C0477,2024-08-28T20:52:34,FR,7,family,mobile
P000478,Song_178,C0478,2024-03-26T09:30:26,US,8,free,web
P000479,Song_179,C0479,2024-03-20T01:27:39,CA,12,student,mobile
P000480,Song_180,C0480,2024-02-06T14:24:15,DE,12,student,web
P000481,Song_181,C0481,2024-03-07T02:40:57,IN,3,free,tv
P000482,Song_182,C0482,2024-06-25T18:55:25,US,11,family,desktop
P000483,Song_183,C0483,2024-05-09T17:36:37,JP,15,premium,web
P000484,Song_184,C0484,2024-09-20T18:37:48,US,10,student,desktop
P000485,Song_185,C0485,2024-08-14T11:26:04,CA,8,premium,mobile
P000486,Song_186,C0486,2024-01-07T18:05:39,CA,14,free,tablet
P000487,Song_187,C0487,2024-07-14T09:39:54,JP,13,premium,mobile
P000488,Song_188,C0488,2024-04-28T07:05:56,CA,8,family,tv
P000489,Song_189,C0489,2024-07-30T22:25:59,JP,5,student,desktop
P000490,Song_190,C0490,2024-01-06T06:23:53,JP,12,student,tablet
P000491,Song_191,C0491,2024-09-14T20:20:29,AU,8,premium,tv
P000492,Song_192,C0492,2024-09-23T07:58:17,JP,3,family,web
P000493,Song_193,C0493,2024-09-13T01:44:42,US,8,premium,web
P000494,Song_194,C0494,2024-08-12T07:28:29,CA,6,free,mobile
P000495,Song_195,C0495,2024-03-16T06:44:21,FR,11,premium,tv
P000496,Song_196,C0496,2024-08-31T11:03:15,FR,15,free,tv
P000497,Song_197,C0497,2024-09-20T17:21:26,CA,7,family,tv
P000498,Song_198,C0498,2024-04-30T03:06:07,BR,14,premium,desktop
P000499,Song_199,C0499,2024-06-25T17:09:55,FR,5,premium,mobile
P000500,Song_200,C0500,2024-07-12T18:20:12,JP,8,free,tablet
P000501,Song_201,C0501,2024-04-22T12:57:42,UK,3,student,desktop
P000502,Song_202,C0502,2024-04-21T22:46:39,BR,1,family,mobile
P000503,Song_203,C0503,2024-03-25T09:37:07,US,1,family,tv
P000504,Song_204,C0504,2024-01-02T23:26:40,JP,1,student,web
P000505,Song_205,C0505,2024-05-16T00:16:13,DE,11,free,mobile
P000506,Song_206,C0506,2024-04-15T02:49:01,AU,4,family,tablet
P000507,Song_207,C0507,2024-02-01T08:20:44,US,8,student,web
P000508,Song_208,C0508,2024-09-20T12:04:51,FR,7,premium,tv
P000509,Song_209,C0509,2024-04-27T07:03:18,US,10,family,tv
P000510,Song_210,C0510,2024-08-12T12:54:39,IN,5,free,desktop
P000511,Song_211,C0511,2024-08-03T06:17:57,CA,2,student,tablet
P000512,Song_212,C0512,2024-09-01T00:21:21,US,7,family,mobile
P000513,Song_213,C0513,2024-02-23T19:56:15,US,9,student,desktop
P000514,Song_214,C0514,2024-05-17T13:19:33,CA,7,family,mobile
P000515,Song_215,C0515,2024-08-05T01:24:37,DE,2,free,tablet
P000516,Song_216,C0516,2024-04-27T10:28:44,CA,3,student,mobile
P000517,Song_217,C0517,2024-06-01T11:51:00,IN,8,family,mobile
P000518,Song_218,C0518,2024-02-02T21:04:47,JP,6,premium,tv
P000519,Song_219,C0519,2024-08-07T14:18:52,BR,14,premium,mobile
P000520,Song_220,C0520,2024-08-15T01:01:47,AU,12,premium,web
P000521,Song_221,C0521,2024-07-19T11:55:46,BR,3,free,web
P000522,Song_222,C0522,2024-04-26T20:31:07,DE,15,premium,desktop
P000523,Song_223,C0523,2024-08-30T04:58:08,US,2,premium,web
P000524,Song_224,C0524,2024-08-22T11:44:12,IN,4,free,mobile
P000525,Song_225,C0525,2024-07-02T23:35:57,DE,7,premium,mobile
P000526,Song_226,C0526,2024-04-26T11:29:31,IN,14,free,tablet
P000527,Song_227,C0527,2024-04-11T01:54:23,BR,14,premium,desktop
P000528,Song_228,C0528,2024-02-26T19:06:53,JP,3,free,web
P000529,Song_229,C0529,2024-07-17T15:39:55,US,8,family,tv
P000530,Song_230,C0530,2024-04-22T09:51:37,DE,6,student,desktop
P000531,Song_231,C0531,2024-05-29T20:06:37,US,8,family,desktop
P000532,Song_232,C0532,2024-02-27T13:00:43,DE,2,family,mobile
P000533,Song_233,C0533,2024-08-13T11:00:25,US,1,student,web
P000534,Song_234,C0534,2024-06-30T17:12:37,CA,5,premium,web
P000535,Song_235,C0535,2024-05-18T22:26:59,US,6,family,tablet
P000536,Song_236,C0536,2024-01-25T09:01:09,US,6,student,desktop
P000537,Song_237,C0537,2024-02-24T09:15:39,AU,5,family,mobile
P000538,Song_238,C0538,2024-09-07T13:05:05,BR,10,free,tablet
P000539,Song_239,C0539,2024-07-15T21:23:53,CA,3,student,tablet
P000540,Song_240,C0540,2024-08-13T12:44:48,US,2,premium,mobile
P000541,Song_241,C0541,2024-03-02T19:39:43,US,8,family,tv
P000542,Song_242,C0542,2024-03-30T22:03:30,AU,13,free,mobile
P000543,Song_243,C0543,2024-03-08T13:46:42,US,13,family,mobile
P000544,Song_244,C0544,2024-01-25T01:11:53,IN,1,premium,desktop
P000545,Song_245,C0545,2024-05-25T08:56:05,IN,15,free,tv
P000546,Song_246,C0546,2024-02-11T19:28:23,US,3,free,web
P000547,Song_247,C0547,2024-04-08T01:25:24,CA,4,free,web
P000548,Song_248,C0548,2024-06-17T13:45:37,US,2,premium,mobile
P000549,Song_249,C0549,2024-03-20T01:07:36,UK,15,premium,tv
P000550,Song_250,C0550,2024-06-07T11:05:26,US,6,free,tablet
P000551,Song_251,C0551,2024-07-11T16:41:26,UK,10,family,tablet
P000552,Song_252,C0552,2024-05-16T17:51:58,AU,14,free,mobile
P000553,Song_253,C0553,2024-06-19T10:38:24,CA,14,premium,tablet
P000554,Song_254,C0554,2024-01-31T08:21:11,AU,5,premium,mobile
P000555,Song_255,C0555,2024-07-12T16:20:06,DE,9,student,mobile
P000556,Song_256,C0556,2024-03-28T00:01:44,BR,15,student,desktop
P000557,Song_257,C0557,2024-05-18T23:55:05,US,5,premium,tablet
P000558,Song_258,C0558,2024-08-11T10:42:19,DE,15,student,desktop
P000559,Song_259,C0559,2024-08-28T06:11:18,AU,15,premium,tablet
P000560,Song_260,C0560,2024-07-01T21:50:22,DE,11,premium,mobile
P000561,Song_261,C0561,2024-05-11T06:48:36,JP,6,premium,web
P000562,Song_262,C0562,2024-03-20T07:35:32,AU,6,premium,web
P000563,Song_263,C0563,2024-07-10T16:16:01,US,6,premium,desktop
P000564,Song_264,C0564,2024-08-20T07:08:23,US,15,family,web
P000565,Song_265,C0565,2024-04-15T01:19:15,IN,1,family,tablet
P000566,Song_266,C0566,2024-03-28T11:26:09,DE,8,student,web
P000567,Song_267,C0567,2024-01-09T07:51:56,UK,13,free,tablet
P000568,Song_268,C0568,2024-08-24T04:15:55,DE,11,premium,tablet
P000569,Song_269,C0569,2024-07-06T06:10:52,CA,12,free,desktop
P000570,Song_270,C0570,2024-09-29T08:56:31,IN,2,family,mobile
P000571,Song_271,C0571,2024-08-27T02:18:13,BR,6,free,tv
P000572,Song_272,C0572,2024-06-18T12:42:22,US,4,premium,tablet
P000573,Song_273,C0573,2024-01-04T21:40:10,DE,13,premium,mobile
P000574,Song_274,C0574,2024-04-07T01:26:44,IN,1,free,desktop
P000575,Song_275,C0575,2024-03-11T03:15:11,JP,6,free,tv
P000576,Song_276,C0576,2024-02-20T09:02:34,FR,11,premium,mobile
P000577,Song_277,C0577,2024-01-30T15:53:36,AU,4,family,tv
P000578,Song_278,C0578,2024-03-26T13:13:34,BR,6,student,web
P000579,Song_279,C0579,2024-07-23T14:32:37,BR,12,premium,mobile
P000580,Song_280,C0580,2024-05-14T14:52:35,DE,5,premium,web
P000581,Song_281,C0581,2024-02-23T06:09:29,JP,5,free,mobile
P000582,Song_282,C0582,2024-05-24T14:55:34,JP,1,free,desktop
P000583,Song_283,C0583,2024-09-09T09:34:56,IN,1,family,mobile
P000584,Song_284,C0584,2024-04-14T23:21:55,JP,5,premium,mobile
P000585,Song_285,C0585,2024-04-18T09:19:49,BR,8,premium,desktop
P000586,Song_286,C0586,2024-05-29T09:19:16,US,4,family,web
P000587,Song_287,C0587,2024-09-13T06:57:11,JP,11,student,mobile
P000588,Song_288,C0588,2024-07-29T07:36:14,JP,15,student,tv
P000589,Song_289,C0589,2024-08-17T12:08:01,US,6,family,desktop
P000590,Song_290,C0590,2024-01-23T04:23:01,AU,7,student,tablet
P000591,Song_291,C0591,2024-06-29T00:09:24,BR,3,family,desktop
P000592,Song_292,C0592,2024-04-02T12:26:08,US,5,student,mobile
P000593,Song_293,C0593,2024-04-07T01:32:26,CA,6,family,mobile
P000594,Song_294,C0594,2024-08-27T01:18:58,JP,11,student,tablet
P000595,Song_295,C0595,2024-01-05T19:00:32,BR,14,student,web
P000596,Song_296,C0596,2024-06-21T08:35:48,CA,1,family,mobile
P000597,Song_297,C0597,2024-05-19T07:32:48,US,7,premium,tablet
P000598,Song_298,C0598,2024-01-31T21:25:50,DE,9,student,mobile
P000599,Song_299,C0599,2024-06-20T01:11:37,CA,5,family,web
P000600,Song_300,C0600,2024-03-29T07:41:52,JP,14,premium,web
P000601,Song_301,C0601,2024-02-14T10:43:09,US,11,family,tablet
P000602,Song_302,C0602,2024-05-03T05:46:16,IN,1,student,tv
P000603,Song_303,C0603,2024-01-07T06:13:56,CA,9,premium,tablet
P000604,Song_304,C0604,2024-04-01T03:31:59,UK,9,family,mobile
P000605,Song_305,C0605,2024-07-17T11:11:46,US,6,student,desktop
P000606,Song_306,C0606,2024-01-28T17:25:57,DE,3,premium,tv
P000607,Song_307,C0607,2024-08-23T17:20:24,FR,7,student,desktop
P000608,Song_308,C0608,2024-04-24T04:51:58,US,6,premium,tv
P000609,Song_309,C0609,2024-02-28T06:41:27,US,2,free,tv
P000610,Song_310,C0610,2024-07-17T08:57:54,UK,9,student,web
P000611,Song_311,C0611,2024-05-27T03:02:30,US,11,free,desktop
P000612,Song_312,C0612,2024-09-09T03:05:42,JP,15,free,tablet
P000613,Song_313,C0613,2024-07-14T12:55:18,DE,9,family,tablet
P000614,Song_314,C0614,2024-02-17T02:03:38,US,10,family,tablet
P000615,Song_315,C0615,2024-07-21T01:52:58,JP,4,student,web
P000616,Song_316,C0616,2024-05-07T15:33:41,CA,4,family,tv
P000617,Song_317,C0617,2024-02-14T19:45:49,DE,12,family,tv
P000618,Song_318,C0618,2024-01-31T22:45:55,US,15,student,desktop
P000619,Song_319,C0619,2024-08-23T01:02:45,JP,4,free,tablet
P000620,Song_320,C0620,2024-04-05T03:02:34,US,11,free,tablet
P000621,Song_321,C0621,2024-04-11T01:58:32,JP,6,premium,mobile
P000622,Song_322,C0622,2024-06-07T15:31:19,US,10,family,web
P000623,Song_323,C0623,2024-03-10T20:56:09,UK,3,premium,desktop
P000624,Song_324,C0624,2024-04-12T06:50:36,AU,15,family,mobile
P000625,Song_325,C0625,2024-02-19T02:06:51,JP,1,free,mobile
P000626,Song_326,C0626,2024-02-21T09:51:00,DE,15,family,desktop
P000627,Song_327,C0627,2024-05-17T14:56:49,US,12,student,mobile
P000628,Song_328,C0628,2024-05-10T19:16:50,US,10,premium,mobile
P000629,Song_329,C0629,2024-01-29T15:25:24,CA,8,family,desktop
P000630,Song_330,C0630,2024-06-18T04:55:35,FR,12,free,web
P000631,Song_331,C0631,2024-08-16T23:04:48,JP,3,premium,tablet
P000632,Song_332,C0632,2024-08-18T07:36:38,DE,8,family,tv
P000633,Song_333,C0633,2024-06-19T07:55:39,AU,10,student,mobile
P000634,Song_334,C0634,2024-03-31T04:51:11,JP,1,family,tv
P000635,Song_335,C0635,2024-05-05T08:42:53,UK,3,premium,web
P000636,Song_336,C0636,2024-06-16T04:54:06,US,2,student,tv
P000637,Song_337,C0637,2024-03-05T07:26:03,CA,8,family,web
P000638,Song_338,C0638,2024-03-06T18:11:02,CA,10,premium,web
P000639,Song_339,C0639,2024-09-15T19:36:41,IN,4,free,mobile
P000640,Song_340,C0640,2024-08-20T09:24:48,UK,9,free,mobile
P000641,Song_341,C0641,2024-07-08T15:54:00,UK,6,free,tv
P000642,Song_342,C0642,2024-08-09T19:38:42,FR,9,free,desktop
P000643,Song_343,C0643,2024-04-24T13:03:17,AU,12,premium,desktop
P000644,Song_344,C0644,2024-06-16T21:00:38,JP,14,free,tv
P000645,Song_345,C0645,2024-09-16T16:52:51,US,13,premium,web
P000646,Song_346,C0646,2024-01-29T20:59:43,DE,5,family,tablet
P000647,Song_347,C0647,2024-09-18T00:15:12,AU,12,student,mobile
P000648,Song_348,C0648,2024-06-17T07:22:20,DE,13,student,web
P000649,Song_349,C0649,2024-08-04T18:31:26,IN,11,premium,web
P000650,Song_350,C0650,2024-02-23T03:45:51,US,11,free,tv
P000651,Song_351,C0651,2024-07-01T13:47:35,US,12,family,tv
P000652,Song_352,C0652,2024-02-21T04:23:23,IN,9,free,mobile
P000653,Song_353,C0653,2024-06-17T16:08:40,UK,10,free,web
P000654,Song_354,C0654,2024-01-16T01:45:39,CA,10,family,tablet
P000655,Song_355,C0655,2024-04-01T03:42:34,FR,9,free,tv
P000656,Song_356,C0656,2024-03-31T01:24:09,US,8,family,tablet
P000657,Song_357,C0657,2024-05-18T16:40:22,JP,2,free,mobile
P000658,Song_358,C0658,2024-04-21T13:33:47,US,6,free,desktop
P000659,Song_359,C0659,2024-02-14T23:30:46,JP,11,premium,tv
P000660,Song_360,C0660,2024-09-27T16:13:04,JP,13,family,desktop
P000661,Song_361,C0661,2024-08-21T10:16:26,IN,1,student,tv
P000662,Song_362,C0662,2024-07-16T02:07:31,BR,1,student,tv
P000663,Song_363,C0663,2024-09-19T03:21:14,CA,13,family,desktop
P000664,Song_364,C0664,2024-06-03T19:57:44,US,5,family,web
P000665,Song_365,C0665,2024-05-11T23:33:10,UK,5,family,desktop
P000666,Song_366,C0666,2024-03-26T22:45:32,US,9,free,mobile
P000667,Song_367,C0667,2024-08-26T04:24:26,US,10,premium,mobile
P000668,Song_368,C0668,2024-05-27T06:17:22,CA,15,student,tablet
P000669,Song_369,C0669,2024-01-25T15:32:04,JP,6,free,web
P000670,Song_370,C0670,2024-07-27T01:04:29,UK,4,student,web
P000671,Song_371,C0671,2024-05-25T04:48:49,UK,9,free,mobile
P000672,Song_372,C0672,2024-01-15T00:14:35,IN,9,family,desktop
P000673,Song_373,C0673,2024-01-17T10:07:34,JP,1,free,web
P000674,Song_374,C0674,2024-01-14T02:50:02,US,14,family,desktop
P000675,Song_375,C0675,2024-02-20T22:48:32,DE,14,premium,mobile
P000676,Song_376,C0676,2024-01-29T16:42:25,CA,1,premium,tablet
P000677,Song_377,C0677,2024-08-22T21:48:51,US,12,family,web
P000678,Song_378,C0678,2024-08-23T05:27:16,US,7,premium,tv
P000679,Song_379,C0679,2024-04-16T10:19:43,US,5,family,desktop
P000680,Song_380,C0680,2024-04-23T02:32:27,JP,7,student,desktop
P000681,Song_381,C0681,2024-04-20T11:00:51,JP,7,premium,desktop
P000682,Song_382,C0682,2024-06-01T21:02:20,AU,12,premium,desktop
P000683,Song_383,C0683,2024-03-28T00:23:54,UK,7,free,desktop
P000684,Song_384,C0684,2024-05-23T14:59:14,US,11,student,tv
P000685,Song_385,C0685,2024-02-25T20:02:42,IN,2,free,web
P000686,Song_386,C0686,2024-07-09T05:22:25,US,3,family,tablet
P000687,Song_387,C0687,2024-07-02T21:28:35,US,1,family,tv
P000688,Song_388,C0688,2024-06-08T22:48:00,DE,14,free,mobile
P000689,Song_389,C0689,2024-05-04T20:03:56,AU,7,premium,tv
P000690,Song_390,C0690,2024-09-25T02:58:10,BR,9,family,tv
P000691,Song_391,C0691,2024-09-10T05:09:39,DE,12,family,tablet
P000692,Song_392,C0692,2024-08-03T11:10:41,IN,15,premium,desktop
P000693,Song_393,C0693,2024-09-28T13:32:03,IN,13,premium,web
P000694,Song_394,C0694,2024-07-20T22:10:58,IN,4,family,mobile
P000695,Song_395,C0695,2024-01-16T04:05:01,JP,3,family,web
P000696,Song_396,C0696,2024-07-31T11:12:08,US,5,premium,desktop
P000697,Song_397,C0697,2024-04-24T06:21:47,US,9,student,tablet
P000698,Song_398,C0698,2024-05-24T07:51:34,JP,3,student,tablet
P000699,Song_399,C0699,2024-09-23T00:53:07,CA,9,student,desktop
P000700,Song_400,C0700,2024-06-28T18:21:21,CA,15,free,web
P000701,Song_401,C0701,2024-07-22T15:33:41,US,1,student,desktop
P000702,Song_402,C0702,2024-03-10T14:30:19,IN,1,student,web
P000703,Song_403,C0703,2024-03-18T09:18:32,CA,6,premium,mobile
P000704,Song_404,C0704,2024-08-30T17:10:06,US,2,student,tablet
P000705,Song_405,C0705,2024-03-28T18:44:51,US,15,free,tv
P000706,Song_406,C0706,2024-04-20T08:49:12,BR,10,student,tv
P000707,Song_407,C0707,2024-08-30T12:46:14,FR,9,free,mobile
P000708,Song_408,C0708,2024-08-18T03:47:49,IN,5,free,tv
P000709,Song_409,C0709,2024-08-06T21:41:23,CA,6,student,tablet
P000710,Song_410,C0710,2024-09-16T14:50:34,US,3,premium,web
P000711,Song_411,C0711,2024-03-25T01:23:57,US,3,free,desktop
P000712,Song_412,C0712,2024-01-01T02:18:03,IN,3,family,desktop
P000713,Song_413,C0713,2024-09-15T04:46:43,DE,9,premium,web
P000714,Song_414,C0714,2024-08-05T12:55:51,FR,12,family,tv
P000715,Song_415,C0715,2024-05-01T01:49:51,JP,9,premium,tablet
P000716,Song_416,C0716,2024-03-24T01:41:11,DE,12,free,desktop
P000717,Song_417,C0717,2024-08-05T16:06:24,DE,13,student,mobile
P000718,Song_418,C0718,2024-08-04T16:03:08,AU,6,free,mobile
P000719,Song_419,C0719,2024-05-22T00:27:05,AU,6,family,web
P000720,Song_420,C0720,2024-08-27T14:36:58,IN,7,student,web
P000721,Song_421,C0721,2024-01-05T03:28:27,FR,9,free,mobile
P000722,Song_422,C0722,2024-08-15T15:40:19,JP,15,student,tv
P000723,Song_423,C0723,2024-07-14T06:22:25,CA,1,student,desktop
P000724,Song_424,C0724,2024-06-03T16:22:09,US,5,premium,tablet
P000725,Song_425,C0725,2024-01-12T19:35:43,CA,10,family,desktop
P000726,Song_426,C0726,2024-03-08T11:39:46,DE,13,premium,mobile
P000727,Song_427,C0727,2024-05-23T12:18:18,JP,12,free,web
P000728,Song_428,C0728,2024-02-02T03:58:53,JP,1,family,mobile
P000729,Song_429,C0729,2024-05-02T00:53:49,DE,14,free,tablet
P000730,Song_430,C0730,2024-01-07T11:25:01,AU,14,student,web
