audit_id,contract_id,content_id,studio,expected_payment,actual_payment,difference,violation,timestamp,proof_hash
AUD00573,C0573,Song_273,A24,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,d17b3cc0cc57a0ab6541ca296f5e2c622dc4c754359678c43aa89b6fd535a70f
AUD00574,C0574,Song_274,MGM,200.0,-528.99,728.99,EXPIRED_LICENSE,2026-04-02T02:19:27.633939,d23196689c1d1ace76c9d9fbb5a23b22690c6f468061525501aee1900048881c
AUD00575,C0575,Song_275,Sony Music,500.0,-1322.47,1822.47,EXPIRED_LICENSE,2026-04-02T02:19:27.633939,c10c7e6707c6f466825897734643d18e5c7bbb8a4557fc195b4182e5dc31f148
AUD00576,C0576,Song_276,Sony Music,750.0,373.51,376.49,UNDERPAYMENT,2026-04-02T02:19:27.633939,f784aa97e9e90c711a2a1304d2377901ab1db5b39c956640ffb72142e735bd59
AUD00577,C0577,Song_277,Disney,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,6ea4c8b9b5765651d77af740a37a6ff9919bd5a7dbb1a7a7fbabb684e747ebfa
AUD00578,C0578,Song_278,Paramount,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,0a82176d3a82cc3de66b1dfa7051947e567ef91b199efdeb26d42eaf8a243eb0
AUD00579,C0579,Song_279,Netflix Originals,500.0,200.86,299.14,UNDERPAYMENT,2026-04-02T02:19:27.633939,5217606ed91bec66e00dc5ddfcbe325989452b623ba725b033ed7128d275d6b4
AUD00580,C0580,Song_280,Universal,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,ecd45641d02c3b70fe81fd35db282db66ac5b69e83370ba5957dbc94b2530c52
AUD00581,C0581,Song_281,Sony Music,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,23123ef34594c90db769448680b0cf9d06024f83fd2cda564f88108ca7112e8c
AUD00582,C0582,Song_282,Lionsgate,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,4bda013552a4062f622149d8f045ee8d7325d12bdb4776a56f4abdcbbf455e95
AUD00583,C0583,Song_283,Warner Bros,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,2e1c8dea97edc0544293d9e2b974c8dbef94027dc1223aeb3376f3616d5b338a
AUD00584,C0584,Song_284,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,fc71d8314f86cba371d1fc9a9c67ff9f529884c42e4fd1440d6378aeace726eb
AUD00585,C0585,Song_285,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,bfe66244b8b01d611c3fbc2a298a063c05097df8bb0d9daec7946beea1a81550
AUD00586,C0586,Song_286,Netflix Originals,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,2da3f13024a87071aab320a479967db3ccd713a0cd53db244f81f5cb597ffa14
AUD00587,C0587,Song_287,Sony Music,500.0,-306.08,806.08,TERRITORY_VIOLATION,2026-04-02T02:19:27.633939,ba8782d5c2d3e927c443d1e73f661d5baf9a727758985f8c85434121ea0f255f
AUD00588,C0588,Song_288,Sony Music,500.0,-555.72,1055.72,TERRITORY_VIOLATION,2026-04-02T02:19:27.633939,7c94557ee8d6368696d18684fe3b824712754e450568c2ec12bc0e823e3dc76f
AUD00589,C0589,Song_289,A24,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,6ce800b843002fd10b3aac216318789b4a5761760a5a3d8859aa8d9ae783434e
AUD00590,C0590,Song_290,Warner Bros,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,5393ec2fbc0aaa3b5e527d36c9b1466ac54b7fcdd9f828962a9e6da404e6a3de
AUD00591,C0591,Song_291,Universal,750.0,424.94,325.06,UNDERPAYMENT,2026-04-02T02:19:27.633939,446b58df963de9dddc246cad820e8fb70c7515a5400898222dedcded4e676aaf
AUD00592,C0592,Song_292,Universal,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,791de9c512ff0479e653760ffd9c281d50e3e5de3c45f79209a7c219a1089f04
AUD00593,C0593,Song_293,A24,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,205ff418256387aa3455251adb068cdf4be93df595b4e43fb56bfaaa0fbb2db5
AUD00594,C0594,Song_294,Netflix Originals,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,2dd0fa763901d0da566ff3a8837e06e513c98846b3b051e55957e1c98c232a89
AUD00595,C0595,Song_295,Lionsgate,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,18878b95dadb331aec96dbdbebf855749368b80942918c246aaab31b924d1034
AUD00596,C0596,Song_296,Paramount,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,ca104ff949fcb71635d308f167b94ce5ce209aa8e183c7207ae3313eb9a5d7cf
AUD00597,C0597,Song_297,Sony Music,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,6235d84b068f3764947055889c21adf4fd54e4dfb683185cae1ec407faef86d1
AUD00598,C0598,Song_298,A24,500.0,-540.23,1040.23,TERRITORY_VIOLATION,2026-04-02T02:19:27.633939,0d99923b499db6a0162711aaf9b32db60f17d842b3b5acce2e80b09494c40784
AUD00599,C0599,Song_299,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,1b0d08c8de983ba6c317f472853304f3b4aa306ef03751949941715e279dec9d
AUD00600,C0600,Song_300,Indie Label,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,e1c61e7a364638a6e13ae1d6d56850580c46ed0e53f9e3c5a8001cb22016e82e
AUD00601,C0601,Song_301,MGM,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,5ca13a36c1a787dc69f116db83f441df48b98d1ac566dea137ad85007488992a
AUD00602,C0602,Song_302,Universal,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,7c8203ff9764d56a20776542005f8a3cbcb3112ec67217142b0e540ce5c9c4a1
AUD00603,C0603,Song_303,Disney,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,104d979d1dc1d6495ce7e790b25ab620a50fdac420967cef6f73e72c35b15cd3
AUD00604,C0604,Song_304,Sony Music,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,c0b722c590d05944ca9fdbb82bcff0620de0bf6b2b826a27a52952847e1c10a0
AUD00605,C0605,Song_305,Indie Label,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,29b6787b97dbcc6a647af57121a12344ed626e21afedd0f710ddb9a9b0f22359
AUD00606,C0606,Song_306,Sony Music,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,f9f08706cd3e4431389592be2a0fe83ed694ab48b1d2b363c5af7250aa7429af
AUD00607,C0607,Song_307,Indie Label,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,b1e17d5ec602ed06b2b59f58dc6d657b312f06031a7f537c57bfaec1813bbd04
AUD00608,C0608,Song_308,Disney,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,e3f71f913972884b570af919fa5ba8ac9eb839c9d12011e6cb17f9ef4f8a4589
AUD00609,C0609,Song_309,Netflix Originals,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,818d882189bcb3a9fb39613cf14acdcb437d3de6710700cee96bdb76196d145f
AUD00610,C0610,Song_310,Paramount,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,d667708c05f464a927e7866dab30d99ccd7eb800685115a7839447a3864b37dc
AUD00611,C0611,Song_311,Sony Music,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,e83e75ce4cd72b7aab9a608a18d928e558609586e5a87e7d5049f89a405fc303
AUD00612,C0612,Song_312,A24,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,aba42b543c5cb0d2f16b919dfa70f80707884e2cb11ce6042fb700962b595e7b
AUD00613,C0613,Song_313,MGM,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,b1e247490f1137872d766f3da9e3af38f32bfad4e7301bfc7c83ce773b0daff8
AUD00614,C0614,Song_314,Sony Music,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,208254be7831d204fd7209c71d0af6fe40c37ede777541f5bfe6f5d7c50ab99b
AUD00615,C0615,Song_315,Disney,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,abc7776603b5953c3f6b9775c9a56922c9dda5f648bb2c4327e771c92e730d56
AUD00616,C0616,Song_316,A24,750.0,-854.39,1604.39,TERRITORY_VIOLATION,2026-04-02T02:19:27.633939,9a14e282bc181f80cf1b73c6e049d7d001910b4c26aa995b70980dbd053395f1
AUD00617,C0617,Song_317,A24,750.0,-332.07,1082.07,TERRITORY_VIOLATION,2026-04-02T02:19:27.633939,334a7946f8dd2fce71a8ab491c717a86278e3b73081cf0c6780e982e2d250743
AUD00618,C0618,Song_318,Paramount,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,6f4c51e78d5860ea283aadc3397ddf31578359f69d6c66936cb4410bc01266a5
AUD00619,C0619,Song_319,Warner Bros,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,80b48e77d596daeed96208d4d4acb5a3be012a7f308a419222982c9167d6301c
AUD00620,C0620,Song_320,Indie Label,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,b8416af063a14f67cec33076d8bf46dfef377e6c47e36ad2af48387b7dde0215
AUD00621,C0621,Song_321,Netflix Originals,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,7f8971cc871429137ea082f1a2b7c52204f585b6f19c159c85d16bccf6da03ea
AUD00622,C0622,Song_322,Universal,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,1d18e25ef12e6c57a6630f776795de0d7784abe7bcab75346b6992f17e2fbdee
AUD00623,C0623,Song_323,MGM,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,5b70d7793825372753a7c128a16ed52e1d34e3614dd805d15b167c2c3025a77e
AUD00624,C0624,Song_324,A24,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,660011e1bb6345d1ffb50452e08a197e3b39ca8f26b99ec5b73fa4e64700782a
AUD00625,C0625,Song_325,Indie Label,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,317e723dc1830a9a3713cc45710bb9a8829447b7b2c996343b7f2d05df5d179c
AUD00626,C0626,Song_326,Paramount,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,1a872df82c7a4f8bb3eb4c7e8607d8f3027a548eae087820429418828b5b2233
AUD00627,C0627,Song_327,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,fe6dcd16362839d3c7951a685b9bb6efc59096ffe6c4309ead07398e777e3506
AUD00628,C0628,Song_328,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,44df28e43a500566f48b791374fe694692b3847070afedb7761b058dd4011eb5
AUD00629,C0629,Song_329,Indie Label,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,f029807d578612a6fe1382361cd395bc3412a699599c3effd1c016e865ecdfc2
AUD00630,C0630,Song_330,Lionsgate,500.0,608.15,-108.15,OVERPAYMENT,2026-04-02T02:19:27.633939,72328427e083ad0b5d94117d52c157813ecf73ad0a93ceeab892df3d71b3353b
AUD00631,C0631,Song_331,Disney,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,dae2600dc8ca2b9402c2ccdce51048bf62cf2a87ef879f2f0dd58879dba8cb0c
AUD00632,C0632,Song_332,Indie Label,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,789350040a543b4cc8c9e4e912b2295d8c278e5724acd6acbb7fe7be71695c42
AUD00633,C0633,Song_333,Warner Bros,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,96526bfb39a175d73f414f1244d33cca97de44f5e8442e682deb67f484a64a11
AUD00634,C0634,Song_334,Paramount,750.0,-362.98,1112.98,TERRITORY_VIOLATION,2026-04-02T02:19:27.633939,f2d6fa066502adae8870163ee14abc7f5f58505bed0ee191f1dfe7c35151993a
AUD00635,C0635,Song_335,Sony Music,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,48b76faefda5fabbc03d1c0082255bf23d7054142e6f4e9f93508ad2413a45aa
AUD00636,C0636,Song_336,Indie Label,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,618b457b4f722b6e75d8fa4b589f6695ebdc2a5ae72fcfe32bdc555fc5e8004c
AUD00637,C0637,Song_337,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,bb4feae5befe38a99fb3f86cf886f68332cb064f1ea50b22496bc48a1079215e
AUD00638,C0638,Song_338,Universal,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,27d381d6fd75851121e97cf227a63b1002653d6cb308556095b41efb7908792b
AUD00639,C0639,Song_339,Disney,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,346d8cae4719bfbab9f380a205aa6036df3908649fc5cf793647bb883c7994e4
AUD00640,C0640,Song_340,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,7661e263f4765974f1b757150b8f0aa2c6c369858acc77062a505ded7f67df15
AUD00641,C0641,Song_341,Indie Label,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,c95e8557ac2e1ec1170915a338783549c2f56b13abb4b929df576e5dc676be58
AUD00642,C0642,Song_342,Sony Music,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,1776029d805529d59f1d1295248c92cc2c197c70a3613b72b483f3e2f4794295
AUD00643,C0643,Song_343,Indie Label,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,83ad17b1a9037b6aaea2a8c2674db4ae9edc5629efe1aaf14f14d4115b8031cf
AUD00644,C0644,Song_344,Disney,750.0,-1983.71,2733.71,EXPIRED_LICENSE,2026-04-02T02:19:27.633939,de8529f7b98327b473365f9abdce431fdd8ddbd7a5cb9dd7429d9cb228c610a5
AUD00645,C0645,Song_345,MGM,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,5046ad89acfb113519b0ea1af2d3048e622396947eac5679a56e5e692f945409
AUD00646,C0646,Song_346,Warner Bros,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,b1fd38db8050f204d6be695445d145f11f3e3b720e9a08d1f3e3962e5acc19bd
AUD00647,C0647,Song_347,Disney,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,b0fa3ddbfd2da4d9bdd71c1c3608cd9d237af245f340abb247fd1b5c6cafbb58
AUD00648,C0648,Song_348,MGM,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,7f1680697ea4632f1cfca83892c20eba6c85761beadd5c56657395b4361c7078
AUD00649,C0649,Song_349,Netflix Originals,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,a97e320a09462437b03e617b4142e23e79fa76184a486c9e5106566d4dde6549
AUD00650,C0650,Song_350,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,57247c832f8df7e27f08b21cb7c08ded35bf69bc3204dc81f745267e96cbee4e
AUD00651,C0651,Song_351,Lionsgate,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,08f146c6ee804cfc68b97e02be8fc5e500c963c33ba8419e14cb97c0a35f2006
AUD00652,C0652,Song_352,Warner Bros,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,bd8e56558ad11201d8ab491ee01e7504452ab56a5a047484ccfd613b3fb9d0f8
AUD00653,C0653,Song_353,Indie Label,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,8ee253372d076ee3f1827ba3ef23d5fc8dab2cd35d3658cae944291625c35e4c
AUD00654,C0654,Song_354,Universal,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,24d7d5cb6c39a747a271067dfa5a65d92b26ce0be3eef9fc38a9929470ef1816
AUD00655,C0655,Song_355,Paramount,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,b57f4d45b2731c08b1adc9864253a5b85dc4fce374724ce3c0cb6304be28d776
AUD00656,C0656,Song_356,Paramount,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,88ee11853b7d416a4112a5208590fd7e850c7a051658a787ddfbe18ebacb63d5
AUD00657,C0657,Song_357,Warner Bros,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,994ef463582640de085c78785fea576b2d0f33f90103155a1b0d4c3c3a0b9891
AUD00658,C0658,Song_358,Indie Label,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,769a55175347f129b28ed57bc0784711b1be2d10a8aef3cf0f8f0c3a60ab1351
AUD00659,C0659,Song_359,Indie Label,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,37d52709b112e2367f5d4d925f7a5827f1d8a2d7d5b34e03d781822823c783bd
AUD00660,C0660,Song_360,Lionsgate,200.0,-10.02,210.02,UNDERPAYMENT,2026-04-02T02:19:27.633939,f8a737daba5cbae3bcb6af379ad58644cbc51a029afc0259d53bccf81d006db9
AUD00661,C0661,Song_361,Sony Music,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,2a3e63e1445567c79aa519c78cdeefa200ef414cdbad9fcf28c850a80aefec60
AUD00662,C0662,Song_362,Netflix Originals,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,b1065a25089c1b5cdca26cb234ce375ccbc51091a25761aee5ce10fca8e24be4
AUD00663,C0663,Song_363,Paramount,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,d382657034cc05ac8a0ab8cf55b921f344d0ff3b128c437e453787e07f4dbd7a
AUD00664,C0664,Song_364,Paramount,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,c75bfc5b33285ff0d095401aeca57e83fd1c7cdef7072b0734427e46d16495b7
AUD00665,C0665,Song_365,A24,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,24721259e75807e976d37fead065b18202602d7cb5167d5aab1893098e88cc37
AUD00666,C0666,Song_366,A24,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,e525b154a281b693e3e1f778de0f677e306fe3ca1debd7fe6b944de9ca01b91c
AUD00667,C0667,Song_367,Disney,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,e2fc9c822c03bdb61ffc855e2137872a257258e7569f523ed40c5f026f01abdc
AUD00668,C0668,Song_368,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,850a81faf4bbf6995e4306c96f0652f48432a6834a863bb50a80a3cdef9659ba
AUD00669,C0669,Song_369,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,dd8627d9cba09bf7158e575ab386e84ecf8bd3a4b71719bb8563abdf9173e840
AUD00670,C0670,Song_370,Warner Bros,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,fab56673eaf1c97942ec48669a0643039ce618c7c352b7cab97f223b5d101dd4
AUD00671,C0671,Song_371,Warner Bros,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,17cd49470cab08f5dfed45bd343f83b048f1cb51380e6e3d2d46b68f51d9b3ce
AUD00672,C0672,Song_372,Warner Bros,500.0,167.33,332.67,UNDERPAYMENT,2026-04-02T02:19:27.633939,b23fe22b6ab3720ee0c7a3a9218336debb635dac84d5d3b08d3fe502ad6fe43e
AUD00673,C0673,Song_373,Sony Music,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,99babaa4ca16e1bce6411cf270c0532005302a4b0e6236b1b4932d667484219a
AUD00674,C0674,Song_374,A24,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,377621fa1e1138087ad269c5097a29dd7e0aad7d28cfb4bfbb875c08a2f2035c
AUD00675,C0675,Song_375,Sony Music,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,e168f56a94a61f8df6f8280539055bd85547ba28742fec4b9912089539906bb5
AUD00676,C0676,Song_376,Indie Label,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,ff972db1f82b6d45153e99f2e7fad603097c2e00dace7ee4ccbd77088e6f9485
AUD00677,C0677,Song_377,Netflix Originals,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,24035ab043d6edf137eda65b39105000cf41731f2d92caf039b6220fa25db765
AUD00678,C0678,Song_378,Paramount,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,280245fb1a1db4c10591813e0fd6ef0002e63d6f929a349649a613761a13d467
AUD00679,C0679,Song_379,Warner Bros,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,a0323d2dd1950367e0add5a1c55bde1d6d8be14b5c107026132a906440574045
AUD00680,C0680,Song_380,A24,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,c43ebabc04934fb14ab2bf634c5320a792d098d3ef02902b49b3e10bed475911
AUD00681,C0681,Song_381,Warner Bros,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,5f81f1fe7c61a0a82f76717c952c053a1af8818e51a00b7cebb764029144d962
AUD00682,C0682,Song_382,Netflix Originals,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,ff41e17f39bcd9afb453cea636f3318d0aa9d918586423a18fde2d97f2850159
AUD00683,C0683,Song_383,Universal,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,feb542f0708fbd4cdba4e0d04c5c1d7c3a291079a64f4af540fcb5cd3c6b35ef
AUD00684,C0684,Song_384,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,97ca8743272b6452ea65d199a0761236e307283fd42c474a959d4434fbe95ba8
AUD00685,C0685,Song_385,Lionsgate,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,2128d1b4a198346e0d854c755a61714977763e86e2cf0aa08e69c756465c37c9
AUD00686,C0686,Song_386,Disney,200.0,247.3,-47.3,OVERPAYMENT,2026-04-02T02:19:27.633939,3228788c668ce4b468781145bc0ae5aa65e852c699a31b561e14a1d1f27b7f1f
AUD00687,C0687,Song_387,MGM,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,71ce42d0c442bdafbc7a9a03be86c7efe6617b175543cff5534fc8cb5904df0c
AUD00688,C0688,Song_388,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,15985022e1377a3a10a0f95c78b09ec743898b6a55c984bd99253021ef8c6fbf
AUD00689,C0689,Song_389,Sony Music,750.0,249.22,500.78,UNDERPAYMENT,2026-04-02T02:19:27.633939,2380334cae2b45c78c9c2617219f4b881573760c5155524da146a09b9f239e15
AUD00690,C0690,Song_390,Universal,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,e520f21d1c0edfa379611dcc05652342a19051a73d5a651357ca42210ad940fe
AUD00691,C0691,Song_391,Disney,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,a98659f7b5166129adcc69f26109902a06899f45a4068f6ee257f50fcf1c8af8
AUD00692,C0692,Song_392,Netflix Originals,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,ffe42af3d999d21c7eadca682fcf3456cb56fb4c2c7cc197b3adb487059f1b8b
AUD00693,C0693,Song_393,Warner Bros,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,f072266502cfda9d9228554caede5af7442d37795f67cbdc451b188d3a35af05
AUD00694,C0694,Song_394,Sony Music,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,837dff70322ed3f0ed8e52d4a8d2b88b5fd04b352bf4bdc22cf5bb68e9ed095b
AUD00695,C0695,Song_395,Warner Bros,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,3687b1136646eb01bf12858900a192802b270858fa429cac2a8a7effaa6fb221
AUD00696,C0696,Song_396,MGM,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,22eec943628061fb36ec4b83374abf4c439430816f8f257cd7c2aee32c5665b6
AUD00697,C0697,Song_397,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,959cbf433589389000142ad9237e75285da321c90bf5d2dbef4bbb9f951d3298
AUD00698,C0698,Song_398,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,233202a650ef7b243c1bcd36d97bf333a1e6f5f8bea09f51cf7f15bf245a0edd
AUD00699,C0699,Song_399,Paramount,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,c39c863232888358ee1274daf6254a7e6f9abb7fafd62134c2e5efc04e8e927a
AUD00700,C0700,Song_400,A24,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,74fde5265aa5c217ebd088000b0dbbedad80b4875ff7ebb137ce50b1430540ba
AUD00701,C0701,Song_401,Lionsgate,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,1fb1e1cc5ba9b5574403d8178f5b287688e14695a6d3acdfda0f4c83e870c0ee
AUD00702,C0702,Song_402,Warner Bros,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,f436291d5a37ed3010511368c891ffd363e6f0c6f14378f3358f456886b86379
AUD00703,C0703,Song_403,MGM,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,45f669bf9c90830c683b172aa55b226bc200562241f053a7a854c82aa7ac6e94
AUD00704,C0704,Song_404,Warner Bros,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,bd836b7bef23c9528430e11e65b75a6443d66833214c0925d5401b94d569d0e8
AUD00705,C0705,Song_405,Netflix Originals,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,2fef63b8a6e5e2bd12c306690a550c58ac9c49a2b71e8c136c47f3e6ca69454e
AUD00706,C0706,Song_406,MGM,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,543f3590e312ceb9320cda5076d5e28dd2dcaa8c7e53e1b0d5ef3eecfc424662
AUD00707,C0707,Song_407,Paramount,200.0,65.36,134.64,UNDERPAYMENT,2026-04-02T02:19:27.633939,92243450eb4547ef1e85bd17a88b067b1b651d3989b1da5832eaae480a16f5a8
AUD00708,C0708,Song_408,Warner Bros,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,9f54b74914d5805dac3fb493dd40fa5cc9a75afd268c4fc28261d9b5100c428b
AUD00709,C0709,Song_409,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,212a736266ad8f937173c143f549bc6e130ee09605e00715ede3b7956f7f26f0
AUD00710,C0710,Song_410,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,73ac63a8a2eec4a9396be815eb58cb68eb9ddf4d9b2f105c19a6cd84b5618bed
AUD00711,C0711,Song_411,A24,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,5f4a839e5494b943a7bb53dba51d351bee256d86c210a6d4e1c69b51e66fb1b0
AUD00712,C0712,Song_412,Netflix Originals,500.0,552.2,-52.2,OVERPAYMENT,2026-04-02T02:19:27.633939,b3bb33fbd41498c3520437fdfa671c7cafd64af62c0449dde01de9ce324e7472
AUD00713,C0713,Song_413,A24,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.633939,08b06e4582830558001adfdb9e2ca891aa457a7c127a85a61b4c71660f15aa04
AUD00714,C0714,Song_414,Universal,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,55ccda899668bd001fdc52e4fb934f72da92a52e9641682549bad31959f86dd4
AUD00715,C0715,Song_415,Disney,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.633939,68405cd37217d28683fe73c10bd72e2205fa1372342b4986881ae76d4c44e216
AUD00716,C0716,Song_416,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,363991e412b48c48cb8152755e03245eeff7ee721abae3325b43d5d91ec477c7
AUD00717,C0717,Song_417,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.633939,4e8f69d5f3e2d71615d8585a4a8a5c4af43e44f83b5571bc33c95d9d445020de
